"SectionName","SectionTimeLimitMinutes","QuestionUniqueID","QuestionNumberInSection","PassageOrSetID","PassageOrSetContent","QuestionPrompt","OptionAText","OptionBText","OptionCText","OptionDText","OptionAValue","OptionBValue","OptionCValue","OptionDValue","CorrectAnswerValue","QuestionType","Topic","SubTopic","DifficultyLevelPredicted","ConceptTested","DetailedTags","IsTITA","SetID","CognitiveSkillLevel","SolutionExplanation"
"LRDI","44","MOCKFNL012_Q01","1","MOCKFNL012_Set1_Artifacts","The Chronos Museum is cataloging five ancient Artifacts (A1, A2, A3, A4, A5) based on their believed Civilization of Origin (Elysian, Drakonian, Solarian) and Estimated Century of Creation (3rd, 4th, 5th, 6th Century BCE). Each artifact has a unique combination of Civilization and Century.

Known Information:
1.  Exactly two artifacts are Elysian. One Elysian artifact is from the 4th Century BCE. The other Elysian artifact is not from the 3rd Century BCE.
2.  There is exactly one Drakonian artifact, and it is from the 5th Century BCE.
3.  A3 is Solarian and was created in an earlier century than A4 (which is also Solarian).
4.  A1 is either Elysian from the 6th Century BCE or Solarian from the 3rd Century BCE.
5.  A2 is not Drakonian. A5 is not from the 3rd Century BCE.
6.  The artifact from the 3rd Century BCE is not A4.
7.  If A5 is Solarian, then it is from the 4th Century BCE.
8.  No Solarian artifact is from the 6th Century BCE.
9.  The two Solarian artifacts were created in consecutive centuries.
10. Artifacts exist from all four mentioned centuries (3rd, 4th, 5th, 6th BCE).","Which artifact is Drakonian?","A1","A2","A4","A5","A","B","C","D","D","MCQ","Logical Reasoning","Logical Deductions (Complex Sets)","Difficult","Deductive reasoning under multiple constraints to determine unique assignments.","categorization logic, multi-constraint, unique assignment, chronological reasoning","False","MOCKFNL012_Set1_Artifacts","Evaluation","1.  **Deduce Civilization-Century Slots:**
    *   Rule 1: Elysian 1 is from 4th C BCE. Elysian 2 is not from 3rd C BCE.
    *   Rule 2: Drakonian is from 5th C BCE.
    *   Rule 10 states all four centuries (3rd, 4th, 5th, 6th BCE) are used.
    *   Rule 8: No Solarian artifact is from the 6th C BCE.
    *   The Elysian artifacts are: (E, 4th C). The other Elysian cannot be 3rd C. It also cannot be 5th C (used by Drakonian). Since all centuries are used and Solarian is not 6th C, the second Elysian must be from the 6th Century BCE. So, Elysian artifacts are (E, 4th C) and (E, 6th C).
    *   The remaining centuries are 3rd and a slot for Solarian. The 3rd Century slot must be filled.
    *   Rule 9: The two Solarian artifacts were created in consecutive centuries. Since 6th C is not Solarian, and 5th C is Drakonian, and one Elysian is 4th C, the Solarians cannot be 5th-6th or 4th-5th.
    *   If one Solarian is 3rd C, the other must be 4th C (as 2nd C is not an option).
    *   Summary of (Civilization, Century) pairs: (E, 4th C), (E, 6th C), (D, 5th C), (S, 3rd C), (S, 4th C). All combinations are unique.

2.  **Assign Artifact IDs:**
    *   Rule 3: A3 is Solarian and created in an earlier century than A4 (Solarian).
        *   Therefore, A3 = (S, 3rd C) and A4 = (S, 4th C).
    *   Rule 6: The artifact from the 3rd Century BCE is not A4. (Consistent, as A3 is from 3rd C).
    *   Rule 4: A1 is either (E, 6th C) or (S, 3rd C). Since A3 is (S, 3rd C), A1 must be (E, 6th C).
    *   So far: A1=(E, 6thC), A3=(S, 3rdC), A4=(S, 4thC).
    *   Remaining artifacts: A2, A5. Remaining (Civ, Century) slots: (E, 4th C) and (D, 5th C).
    *   Rule 5: A2 is not Drakonian. So, A2 cannot be (D, 5th C). Therefore, A2 = (E, 4th C).
    *   This leaves A5 to be (D, 5th C).
    *   Check remaining rules:
        *   Rule 5: A5 is not from the 3rd Century BCE. (True, A5 is from 5th C).
        *   Rule 7: If A5 is Solarian, then it is from the 4th Century BCE. (A5 is Drakonian, so the condition ""A5 is Solarian"" is false, hence the statement is true).

3.  **Final Assignment:**
    *   A1: Elysian, 6th Century BCE
    *   A2: Elysian, 4th Century BCE
    *   A3: Solarian, 3rd Century BCE
    *   A4: Solarian, 4th Century BCE
    *   A5: Drakonian, 5th Century BCE

**Q1: Which artifact is Drakonian?**
A5 is Drakonian."
"LRDI","44","MOCKFNL012_Q02","2","MOCKFNL012_Set1_Artifacts","The Chronos Museum is cataloging five ancient Artifacts (A1, A2, A3, A4, A5) based on their believed Civilization of Origin (Elysian, Drakonian, Solarian) and Estimated Century of Creation (3rd, 4th, 5th, 6th Century BCE). Each artifact has a unique combination of Civilization and Century.

Known Information:
1.  Exactly two artifacts are Elysian. One Elysian artifact is from the 4th Century BCE. The other Elysian artifact is not from the 3rd Century BCE.
2.  There is exactly one Drakonian artifact, and it is from the 5th Century BCE.
3.  A3 is Solarian and was created in an earlier century than A4 (which is also Solarian).
4.  A1 is either Elysian from the 6th Century BCE or Solarian from the 3rd Century BCE.
5.  A2 is not Drakonian. A5 is not from the 3rd Century BCE.
6.  The artifact from the 3rd Century BCE is not A4.
7.  If A5 is Solarian, then it is from the 4th Century BCE.
8.  No Solarian artifact is from the 6th Century BCE.
9.  The two Solarian artifacts were created in consecutive centuries.
10. Artifacts exist from all four mentioned centuries (3rd, 4th, 5th, 6th BCE).","In which century was A2 created?","3rd Century BCE","4th Century BCE","5th Century BCE","6th Century BCE","A","B","C","D","B","MCQ","Logical Reasoning","Logical Deductions (Complex Sets)","Difficult","Logical deduction based on an established solution to a complex arrangement.","multi-constraint, deduction from established facts, chronological reasoning","False","MOCKFNL012_Set1_Artifacts","Evaluation","1.  **Deduce Civilization-Century Slots:**
    *   Rule 1: Elysian 1 is from 4th C BCE. Elysian 2 is not from 3rd C BCE.
    *   Rule 2: Drakonian is from 5th C BCE.
    *   Rule 10 states all four centuries (3rd, 4th, 5th, 6th BCE) are used.
    *   Rule 8: No Solarian artifact is from the 6th C BCE.
    *   The Elysian artifacts are: (E, 4th C). The other Elysian cannot be 3rd C. It also cannot be 5th C (used by Drakonian). Since all centuries are used and Solarian is not 6th C, the second Elysian must be from the 6th Century BCE. So, Elysian artifacts are (E, 4th C) and (E, 6th C).
    *   The remaining centuries are 3rd and a slot for Solarian. The 3rd Century slot must be filled.
    *   Rule 9: The two Solarian artifacts were created in consecutive centuries. Since 6th C is not Solarian, and 5th C is Drakonian, and one Elysian is 4th C, the Solarians cannot be 5th-6th or 4th-5th.
    *   If one Solarian is 3rd C, the other must be 4th C (as 2nd C is not an option).
    *   Summary of (Civilization, Century) pairs: (E, 4th C), (E, 6th C), (D, 5th C), (S, 3rd C), (S, 4th C). All combinations are unique.

2.  **Assign Artifact IDs:**
    *   Rule 3: A3 is Solarian and created in an earlier century than A4 (Solarian).
        *   Therefore, A3 = (S, 3rd C) and A4 = (S, 4th C).
    *   Rule 6: The artifact from the 3rd Century BCE is not A4. (Consistent, as A3 is from 3rd C).
    *   Rule 4: A1 is either (E, 6th C) or (S, 3rd C). Since A3 is (S, 3rd C), A1 must be (E, 6th C).
    *   So far: A1=(E, 6thC), A3=(S, 3rdC), A4=(S, 4thC).
    *   Remaining artifacts: A2, A5. Remaining (Civ, Century) slots: (E, 4th C) and (D, 5th C).
    *   Rule 5: A2 is not Drakonian. So, A2 cannot be (D, 5th C). Therefore, A2 = (E, 4th C).
    *   This leaves A5 to be (D, 5th C).

3.  **Final Assignment:**
    *   A1: Elysian, 6th Century BCE
    *   A2: Elysian, 4th Century BCE
    *   A3: Solarian, 3rd Century BCE
    *   A4: Solarian, 4th Century BCE
    *   A5: Drakonian, 5th Century BCE

**Q2: In which century was A2 created?**
A2 was created in the 4th Century BCE."
"LRDI","44","MOCKFNL012_Q03","3","MOCKFNL012_Set1_Artifacts","The Chronos Museum is cataloging five ancient Artifacts (A1, A2, A3, A4, A5) based on their believed Civilization of Origin (Elysian, Drakonian, Solarian) and Estimated Century of Creation (3rd, 4th, 5th, 6th Century BCE). Each artifact has a unique combination of Civilization and Century.

Known Information:
1.  Exactly two artifacts are Elysian. One Elysian artifact is from the 4th Century BCE. The other Elysian artifact is not from the 3rd Century BCE.
2.  There is exactly one Drakonian artifact, and it is from the 5th Century BCE.
3.  A3 is Solarian and was created in an earlier century than A4 (which is also Solarian).
4.  A1 is either Elysian from the 6th Century BCE or Solarian from the 3rd Century BCE.
5.  A2 is not Drakonian. A5 is not from the 3rd Century BCE.
6.  The artifact from the 3rd Century BCE is not A4.
7.  If A5 is Solarian, then it is from the 4th Century BCE.
8.  No Solarian artifact is from the 6th Century BCE.
9.  The two Solarian artifacts were created in consecutive centuries.
10. Artifacts exist from all four mentioned centuries (3rd, 4th, 5th, 6th BCE).","Which of the following statements is definitely true?","A1 is Solarian.","A4 is Solarian and from the 4th Century BCE.","A5 is from the 6th Century BCE.","A2 is Elysian and from the 3rd Century BCE.","A","B","C","D","B","MCQ","Logical Reasoning","Logical Deductions (Complex Sets)","Difficult","Identifying a provably true statement by verifying options against a derived unique solution.","multi-constraint, definite truth from unique solution, chronological reasoning","False","MOCKFNL012_Set1_Artifacts","Evaluation","Based on the final derived assignments:
*   A1: Elysian, 6th Century BCE
*   A2: Elysian, 4th Century BCE
*   A3: Solarian, 3rd Century BCE
*   A4: Solarian, 4th Century BCE
*   A5: Drakonian, 5th Century BCE

We evaluate the options:
(A) A1 is Solarian. (False, A1 is Elysian)
(B) A4 is Solarian and from the 4th Century BCE. (True)
(C) A5 is from the 6th Century BCE. (False, A5 is from 5th C)
(D) A2 is Elysian and from the 3rd Century BCE. (False, A2 is from 4th C)"
"LRDI","44","MOCKFNL012_Q04","4","MOCKFNL012_Set1_Artifacts","The Chronos Museum is cataloging five ancient Artifacts (A1, A2, A3, A4, A5) based on their believed Civilization of Origin (Elysian, Drakonian, Solarian) and Estimated Century of Creation (3rd, 4th, 5th, 6th Century BCE). Each artifact has a unique combination of Civilization and Century.

Known Information:
1.  Exactly two artifacts are Elysian. One Elysian artifact is from the 4th Century BCE. The other Elysian artifact is not from the 3rd Century BCE.
2.  There is exactly one Drakonian artifact, and it is from the 5th Century BCE.
3.  A3 is Solarian and was created in an earlier century than A4 (which is also Solarian).
4.  A1 is either Elysian from the 6th Century BCE or Solarian from the 3rd Century BCE.
5.  A2 is not Drakonian. A5 is not from the 3rd Century BCE.
6.  The artifact from the 3rd Century BCE is not A4.
7.  If A5 is Solarian, then it is from the 4th Century BCE.
8.  No Solarian artifact is from the 6th Century BCE.
9.  The two Solarian artifacts were created in consecutive centuries.
10. Artifacts exist from all four mentioned centuries (3rd, 4th, 5th, 6th BCE).","Which of the following combinations of (Artifact, Civilization, Century) is correct?","(A1, Elysian, 3rd Century BCE)","(A3, Solarian, 4th Century BCE)","(A5, Drakonian, 5th Century BCE)","(A2, Elysian, 6th Century BCE)","A","B","C","D","C","MCQ","Logical Reasoning","Logical Deductions (Complex Sets)","Difficult","Matching specific combinations against the fully deduced arrangement.","multi-constraint, matching profiles to deductions, chronological reasoning","False","MOCKFNL012_Set1_Artifacts","Evaluation","Based on the final derived assignments:
*   A1: Elysian, 6th Century BCE
*   A2: Elysian, 4th Century BCE
*   A3: Solarian, 3rd Century BCE
*   A4: Solarian, 4th Century BCE
*   A5: Drakonian, 5th Century BCE

We evaluate the options:
(A) (A1, Elysian, 3rd Century BCE) (False, A1 is E, 6th C)
(B) (A3, Solarian, 4th Century BCE) (False, A3 is S, 3rd C)
(C) (A5, Drakonian, 5th Century BCE) (True)
(D) (A2, Elysian, 6th Century BCE) (False, A2 is E, 4th C)"
"LRDI","44","MOCKFNL012_Q05","5","MOCKFNL012_Set2_FlashSale","FlashSale, an e-commerce platform, features daily deals from four product categories: Electronics (E), Fashion (F), Home Goods (H), and Books (B). For a promotional week (Monday to Friday), data on the number of deals offered and the average discount percentage for these deals were tracked.

Table 1: Number of Deals Offered per Category per Day
Day | Electronics | Fashion | Home Goods | Books
----------|-------------|---------|------------|-------
Monday | 10 | 15 | 8 | 12
Tuesday | 12 | 10 | 10 | 10
Wednesday | 8 | 12 | 15 | 9
Thursday | 15 | 8 | 12 | 11
Friday | 11 | 11 | 11 | 14

Table 2: Average Discount Percentage (%) for Deals Offered
Day | Electronics | Fashion | Home Goods | Books
----------|-------------|---------|------------|-------
Monday | 30 | 25 | 20 | 15
Tuesday | 25 | 30 | 22 | 18
Wednesday | 35 | 20 | 25 | 20
Thursday | 20 | 35 | 18 | 22
Friday | 28 | 28 | 24 | 10

Additional Information:
*   ""Total Discount Value"" (TDV) for a category on a given day = (Number of Deals) * (Average Price per Item before Discount) * (Average Discount Percentage / 100). The ""Average Price per Item before Discount"" is constant for each category across all five days: Electronics (200), Fashion (80), Home Goods (150), Books (20).
*   A category is ""Highlighted"" on a day if its TDV is the highest among all four categories for that day. If there's a tie for the highest TDV, all tied categories are considered Highlighted.
*   ""Overall Weekly Impact Score"" for a category = (Sum of its TDV from Monday to Friday) / (Total Number of Deals it offered from Monday to Friday).","Which category was ""Highlighted"" on Wednesday?","Electronics","Fashion","Home Goods","Books","A","B","C","D","C","MCQ","Data Interpretation","Tables: Multiple Table Interpretation","Medium","Calculating a derived metric from multiple tables and performing a comparison.","derived metric (TDV), comparative analysis, daily calculations","False","MOCKFNL012_Set2_FlashSale","Analysis","To find the highlighted category on Wednesday, we calculate the Total Discount Value (TDV) for each category on that day. TDV = (Deals) * (Price) * (Discount %).
- E: 8 * 200 * 0.35 = 560
- F: 12 * 80 * 0.20 = 192
- H: 15 * 150 * 0.25 = 562.5
- B: 9 * 20 * 0.20 = 36
Comparing the TDVs, Home Goods (H) has the highest value (562.5), so it was the highlighted category."
"LRDI","44","MOCKFNL012_Q06","6","MOCKFNL012_Set2_FlashSale","FlashSale, an e-commerce platform, features daily deals from four product categories: Electronics (E), Fashion (F), Home Goods (H), and Books (B). For a promotional week (Monday to Friday), data on the number of deals offered and the average discount percentage for these deals were tracked.

Table 1: Number of Deals Offered per Category per Day
Day | Electronics | Fashion | Home Goods | Books
----------|-------------|---------|------------|-------
Monday | 10 | 15 | 8 | 12
Tuesday | 12 | 10 | 10 | 10
Wednesday | 8 | 12 | 15 | 9
Thursday | 15 | 8 | 12 | 11
Friday | 11 | 11 | 11 | 14

Table 2: Average Discount Percentage (%) for Deals Offered
Day | Electronics | Fashion | Home Goods | Books
----------|-------------|---------|------------|-------
Monday | 30 | 25 | 20 | 15
Tuesday | 25 | 30 | 22 | 18
Wednesday | 35 | 20 | 25 | 20
Thursday | 20 | 35 | 18 | 22
Friday | 28 | 28 | 24 | 10

Additional Information:
*   ""Total Discount Value"" (TDV) for a category on a given day = (Number of Deals) * (Average Price per Item before Discount) * (Average Discount Percentage / 100). The ""Average Price per Item before Discount"" is constant for each category across all five days: Electronics (200), Fashion (80), Home Goods (150), Books (20).
*   A category is ""Highlighted"" on a day if its TDV is the highest among all four categories for that day. If there's a tie for the highest TDV, all tied categories are considered Highlighted.
*   ""Overall Weekly Impact Score"" for a category = (Sum of its TDV from Monday to Friday) / (Total Number of Deals it offered from Monday to Friday).","What is the ""Overall Weekly Impact Score"" for the Fashion category (rounded to the nearest integer)?","18","20","21","22","A","B","C","D","C","MCQ","Data Interpretation","Tables: Multiple Table Interpretation","Medium","Calculating a complex derived metric involving aggregation and rounding.","derived metric (Impact Score), aggregate calculation, rounding","False","MOCKFNL012_Set2_FlashSale","Analysis","1.  Calculate Fashion TDV for each day (Price = 80):
    *   Mon: 15 * 80 * 0.25 = 300
    *   Tue: 10 * 80 * 0.30 = 240
    *   Wed: 12 * 80 * 0.20 = 192
    *   Thu: 8 * 80 * 0.35 = 224
    *   Fri: 11 * 80 * 0.28 = 246.4
2.  Sum of Fashion TDV = 300 + 240 + 192 + 224 + 246.4 = 1202.4
3.  Total Fashion Deals = 15 + 10 + 12 + 8 + 11 = 56
4.  Overall Weekly Impact Score = 1202.4 / 56 ≈ 21.471
5.  Rounded to the nearest integer, the score is 21."
"LRDI","44","MOCKFNL012_Q07","7","MOCKFNL012_Set2_FlashSale","FlashSale, an e-commerce platform, features daily deals from four product categories: Electronics (E), Fashion (F), Home Goods (H), and Books (B). For a promotional week (Monday to Friday), data on the number of deals offered and the average discount percentage for these deals were tracked.

Table 1: Number of Deals Offered per Category per Day
Day | Electronics | Fashion | Home Goods | Books
----------|-------------|---------|------------|-------
Monday | 10 | 15 | 8 | 12
Tuesday | 12 | 10 | 10 | 10
Wednesday | 8 | 12 | 15 | 9
Thursday | 15 | 8 | 12 | 11
Friday | 11 | 11 | 11 | 14

Table 2: Average Discount Percentage (%) for Deals Offered
Day | Electronics | Fashion | Home Goods | Books
----------|-------------|---------|------------|-------
Monday | 30 | 25 | 20 | 15
Tuesday | 25 | 30 | 22 | 18
Wednesday | 35 | 20 | 25 | 20
Thursday | 20 | 35 | 18 | 22
Friday | 28 | 28 | 24 | 10

Additional Information:
*   ""Total Discount Value"" (TDV) for a category on a given day = (Number of Deals) * (Average Price per Item before Discount) * (Average Discount Percentage / 100). The ""Average Price per Item before Discount"" is constant for each category across all five days: Electronics (200), Fashion (80), Home Goods (150), Books (20).
*   A category is ""Highlighted"" on a day if its TDV is the highest among all four categories for that day. If there's a tie for the highest TDV, all tied categories are considered Highlighted.
*   ""Overall Weekly Impact Score"" for a category = (Sum of its TDV from Monday to Friday) / (Total Number of Deals it offered from Monday to Friday).","On how many days was the Books category ""Highlighted""?","0","1","2","3","A","B","C","D","A","MCQ","Data Interpretation","Tables: Multiple Table Interpretation","Medium","Applying a condition based on a derived metric across multiple data points.","derived metric (TDV), counting based on comparison","False","MOCKFNL012_Set2_FlashSale","Analysis","We need to check for each day if the Books category had the highest TDV. The TDV for Books (Price = 20) is always significantly lower than other categories:
- Mon: B=36 vs E=600
- Tue: B=36 vs E=600
- Wed: B=36 vs H=562.5
- Thu: B=48.4 vs E=600
- Fri: B=28 vs E=616
On no day was the Books category highlighted. The count is 0."
"LRDI","44","MOCKFNL012_Q08","8","MOCKFNL012_Set2_FlashSale","FlashSale, an e-commerce platform, features daily deals from four product categories: Electronics (E), Fashion (F), Home Goods (H), and Books (B). For a promotional week (Monday to Friday), data on the number of deals offered and the average discount percentage for these deals were tracked.

Table 1: Number of Deals Offered per Category per Day
Day | Electronics | Fashion | Home Goods | Books
----------|-------------|---------|------------|-------
Monday | 10 | 15 | 8 | 12
Tuesday | 12 | 10 | 10 | 10
Wednesday | 8 | 12 | 15 | 9
Thursday | 15 | 8 | 12 | 11
Friday | 11 | 11 | 11 | 14

Table 2: Average Discount Percentage (%) for Deals Offered
Day | Electronics | Fashion | Home Goods | Books
----------|-------------|---------|------------|-------
Monday | 30 | 25 | 20 | 15
Tuesday | 25 | 30 | 22 | 18
Wednesday | 35 | 20 | 25 | 20
Thursday | 20 | 35 | 18 | 22
Friday | 28 | 28 | 24 | 10

Additional Information:
*   ""Total Discount Value"" (TDV) for a category on a given day = (Number of Deals) * (Average Price per Item before Discount) * (Average Discount Percentage / 100). The ""Average Price per Item before Discount"" is constant for each category across all five days: Electronics (200), Fashion (80), Home Goods (150), Books (20).
*   A category is ""Highlighted"" on a day if its TDV is the highest among all four categories for that day. If there's a tie for the highest TDV, all tied categories are considered Highlighted.
*   ""Overall Weekly Impact Score"" for a category = (Sum of its TDV from Monday to Friday) / (Total Number of Deals it offered from Monday to Friday).","Which category had the highest number of its deals offered on days when its average discount for that day was 25% or more?","Electronics","Fashion","Home Goods","Books","A","B","C","D","B","MCQ","Data Interpretation","Tables: Multiple Table Interpretation","Medium","Aggregating data based on a filter applied to one of the tables.","conditional counting from table, data filtering","False","MOCKFNL012_Set2_FlashSale","Analysis","We sum the number of deals for each category only on days where the discount was >= 25%.
*   **Electronics:** Mon(30%), Tue(25%), Wed(35%), Fri(28%). Total deals = 10 + 12 + 8 + 11 = 41.
*   **Fashion:** Mon(25%), Tue(30%), Thu(35%), Fri(28%). Total deals = 15 + 10 + 8 + 11 = 44.
*   **Home Goods:** Wed(25%). Total deals = 15.
*   **Books:** No day had a discount >= 25%. Total deals = 0.
Comparing the totals, Fashion (44) had the highest number of deals."
"LRDI","44","MOCKFNL012_Q09","9","MOCKFNL012_Set2_FlashSale","FlashSale, an e-commerce platform, features daily deals from four product categories: Electronics (E), Fashion (F), Home Goods (H), and Books (B). For a promotional week (Monday to Friday), data on the number of deals offered and the average discount percentage for these deals were tracked.

Table 1: Number of Deals Offered per Category per Day
Day | Electronics | Fashion | Home Goods | Books
----------|-------------|---------|------------|-------
Monday | 10 | 15 | 8 | 12
Tuesday | 12 | 10 | 10 | 10
Wednesday | 8 | 12 | 15 | 9
Thursday | 15 | 8 | 12 | 11
Friday | 11 | 11 | 11 | 14

Table 2: Average Discount Percentage (%) for Deals Offered
Day | Electronics | Fashion | Home Goods | Books
----------|-------------|---------|------------|-------
Monday | 30 | 25 | 20 | 15
Tuesday | 25 | 30 | 22 | 18
Wednesday | 35 | 20 | 25 | 20
Thursday | 20 | 35 | 18 | 22
Friday | 28 | 28 | 24 | 10

Additional Information:
*   ""Total Discount Value"" (TDV) for a category on a given day = (Number of Deals) * (Average Price per Item before Discount) * (Average Discount Percentage / 100). The ""Average Price per Item before Discount"" is constant for each category across all five days: Electronics (200), Fashion (80), Home Goods (150), Books (20).
*   A category is ""Highlighted"" on a day if its TDV is the highest among all four categories for that day. If there's a tie for the highest TDV, all tied categories are considered Highlighted.
*   ""Overall Weekly Impact Score"" for a category = (Sum of its TDV from Monday to Friday) / (Total Number of Deals it offered from Monday to Friday).","If, for Friday, the average discount for Electronics was mistakenly recorded and was actually 5 percentage points higher (i.e., 33% instead of 28%), which category would then have the second highest TDV on Friday?","Electronics","Fashion","Home Goods","Books","A","B","C","D","C","MCQ","Data Interpretation","Tables: Multiple Table Interpretation","Medium","Performing sensitivity analysis by changing a data point and re-evaluating rankings.","sensitivity analysis, recalculation, comparative ranking","False","MOCKFNL012_Set2_FlashSale","Analysis","1.  Recalculate Friday's TDVs with the new Electronics discount (33%).
    *   New E TDV: 11 * 200 * 0.33 = 726.
    *   F TDV: 11 * 80 * 0.28 = 246.4.
    *   H TDV: 11 * 150 * 0.24 = 396.
    *   B TDV: 14 * 20 * 0.10 = 28.
2.  Rank the new TDVs:
    *   1st: Electronics (726)
    *   2nd: Home Goods (396)
    *   3rd: Fashion (246.4)
    *   4th: Books (28)
3.  The category with the second highest TDV is Home Goods."
"LRDI","44","MOCKFNL012_Q10","10","MOCKFNL012_Set3_SkillMatrix","A company is forming three project teams (Team X, Team Y, Team Z) for three distinct projects. There are six available employees: Alan, Ben, Chloe, David, Eva, Fiona. Each employee has a primary skill (P) and a secondary skill (S) from the set {Analytics (A), Design (D), Engineering (E)}.

Employee Skill Sets:
*   Alan: P-Analytics, S-Design
*   Ben: P-Design, S-Engineering
*   Chloe: P-Engineering, S-Analytics
*   David: P-Analytics, S-Engineering
*   Eva: P-Analytics, S-Design
*   Fiona: P-Engineering, S-Design

Team Formation Rules:
1.  Each team must have exactly two members.
2.  Each employee must be assigned to exactly one team.
3.  Each team must have at least one member whose primary skill is Analytics (A).
4.  Team X must have at least one member whose secondary skill is Engineering (E).
5.  Team Y cannot have two members with the same primary skill.
6.  If Alan is in Team X, then Ben must be in Team Z.
7.  Chloe and David cannot be on the same team.
8.  Fiona is assigned to Team Y.
9.  The employee with primary skill Analytics assigned to Team Y must have Engineering as their secondary skill.","Who is the other member of Team Y along with Fiona?","Alan","Ben","David","Eva","A","B","C","D","C","MCQ","Logical Reasoning","Selection & Grouping / Team Formation","Difficult","Solving a complex grouping problem by applying multiple constraints and case analysis.","multi-constraint satisfaction, case analysis, deduction from fixed points, rule consistency verification","False","MOCKFNL012_Set3_SkillMatrix","Evaluation","1.  **Start with Team Y:** Fiona is in Team Y (Rule 8). Fiona is P-E, S-D.
2.  Team Y needs a member with P-A (Rule 3). According to Rule 9, this P-A member must have S-E.
3.  The employees with P-A are Alan(S-D), David(S-E), and Eva(S-D). Only David has S-E.
4.  Therefore, David must be the other member of Team Y. Team Y = {Fiona, David}.
5.  Check Rule 5: Fiona (P-E) and David (P-A) have different primary skills. This is satisfied.
6.  The other member of Team Y is David."
