SectionName,SectionTimeLimitMinutes,QuestionUniqueID,QuestionNumberInSection,PassageOrSetID,PassageOrSetContent,QuestionPrompt,OptionAText,OptionBText,OptionCText,OptionDText,OptionAValue,OptionBValue,OptionCValue,OptionDValue,CorrectAnswerValue,QuestionType,Topic,SubTopic,DifficultyLevelPredicted,ConceptTested,DetailedTags,IsTITA,SetID,CognitiveSkillLevel,SolutionExplanation
QA,40,492137856,1,,,"A train running from City P to City Q maintains a constant usual speed. Ninety kilometres from P the driver is ordered to reduce speed to 75% of the usual speed, after which the train reaches Q 21 minutes late. Had the same order been given 150 km from P and the train thereafter run at exactly half its usual speed, it would have been only 18 minutes late. What is the train’s usual speed, in km/h?",,,,,,,,,80,TITA,Arithmetic,"Time, Speed & Distance (Trains)",Hard,"Time, Speed & Distance (Trains)","accident speed change, simultaneous equations, proportionality",TRUE,MockSet1_QA_Rev1,Evaluating,"Let the usual speed be v km/h and the total distance be D km.
The usual time taken for a distance x is x/v.
If speed is reduced to 0.75v, the time taken is x/(0.75v) = (4/3)(x/v). Extra time = (1/3)(x/v).
If speed is reduced to 0.5v, the time taken is x/(0.5v) = 2(x/v). Extra time = (x/v).
Case 1: Slowdown after 90 km. Distance affected = D-90.
Extra time: (1/3) * (D-90)/v = 21 minutes = 21/60 hours = 7/20 hours.
So, (D-90)/v = 3 * (7/20) = 21/20 hours. (Equation 1)
Case 2: Slowdown after 150 km. Distance affected = D-150.
Extra time: (D-150)/v = 18 minutes = 18/60 hours = 3/10 hours. (Equation 2)
Subtracting Equation 2 from Equation 1:
((D-90)/v) - ((D-150)/v) = (21/20) - (3/10)
((D-90) - (D-150))/v = (21 - 6)/20
60/v = 15/20 = 3/4
3v = 60 * 4 = 240
v = 240/3 = 80."
QA,40,583201947,2,,,"The price of rice rises by 25%, and a household responds by reducing its consumption by 20%. How does its weekly expenditure on rice change?",Decreases by 16%,Increases by 5%,Decreases by 5%,No change,A,B,C,D,D,MCQ,Arithmetic,Percentages,Easy,Percentages,"successive change, multiplying factor",FALSE,MockSet1_QA_Rev1,Applying,"Let initial price = P, initial consumption = C. Initial expenditure = P * C.
New price = P * (1 + 25/100) = 1.25P.
New consumption = C * (1 - 20/100) = 0.80C.
New expenditure = (1.25P) * (0.80C) = (1.25 * 0.80) * (P * C) = 1.00 * (P * C).
The expenditure remains the same."
QA,40,195824370,3,,,A circle has radius 7 cm. A chord is at a perpendicular distance of 4 cm from the centre. Find the length of the chord.,7 * sqrt(3) cm,2 * sqrt(33) cm,8 * sqrt(2) cm,5 * sqrt(5) cm,A,B,C,D,B,MCQ,Geometry,Circles (Chords),Easy,Circles (Chords),"perpendicular distance chord length, Pythagoras theorem",FALSE,MockSet1_QA_Rev1,Applying,"Let R be the radius, d be the perpendicular distance from the centre to the chord, and L be the length of the chord.
The perpendicular from the centre bisects the chord. So, (L/2)^2 + d^2 = R^2.
Given R = 7 cm, d = 4 cm.
(L/2)^2 + 4^2 = 7^2
(L/2)^2 + 16 = 49
(L/2)^2 = 49 - 16 = 33
L/2 = sqrt(33)
L = 2 * sqrt(33) cm."
QA,40,820569134,4,,,"The ratio of A to B is 3 : 4, and the ratio of B to C is 5 : 6. If 2A - B + 3C = 246, find C.",,,,,,,,,72,TITA,Arithmetic,"Ratio, Proportion & Variation",Medium,"Ratio, Proportion & Variation","k-method, combined ratios, linear equation",TRUE,MockSet1_QA_Rev1,Analyzing,"Given A : B = 3 : 4 and B : C = 5 : 6.
To combine, make B common:
A : B = 3 : 4 = (3*5) : (4*5) = 15 : 20
B : C = 5 : 6 = (5*4) : (6*4) = 20 : 24
So, A : B : C = 15 : 20 : 24.
Let A = 15k, B = 20k, C = 24k.
Given 2A - B + 3C = 246.
2(15k) - 20k + 3(24k) = 246
30k - 20k + 72k = 246
10k + 72k = 246
82k = 246
k = 246/82 = 3.
We need to find C = 24k = 24 * 3 = 72."
QA,40,647318529,5,,,The quadratics x^2 - (k+3)x + 2k = 0 and x^2 - (k+5)x + 3k = 0 have exactly one root in common. Which value(s) of k satisfy this?,k=0 only,k=2 only,k=0 or k=2,No real k,A,B,C,D,C,MCQ,Algebra,Quadratic Equations,Hard,Quadratic Equations,"common root condition, solving for parameter",FALSE,MockSet1_QA_Rev1,Evaluating,"Let the common root be r.
Then r^2 - (k+3)r + 2k = 0 (1)
And r^2 - (k+5)r + 3k = 0 (2)
Subtracting (2) from (1):
(-(k+3) - (-(k+5)))r + (2k - 3k) = 0
(-k-3+k+5)r - k = 0
2r - k = 0 => r = k/2.
Substitute r=k/2 into equation (1):
(k/2)^2 - (k+3)(k/2) + 2k = 0
k^2/4 - (k^2/2 + 3k/2) + 2k = 0
Multiply by 4: k^2 - 2(k^2+3k) + 8k = 0
k^2 - 2k^2 - 6k + 8k = 0
-k^2 + 2k = 0
k(-k+2) = 0.
So, k=0 or k=2.
If k=0:
Eq 1: x^2-3x=0 => x(x-3)=0 (roots 0, 3)
Eq 2: x^2-5x=0 => x(x-5)=0 (roots 0, 5). Common root x=0.
If k=2:
Eq 1: x^2-5x+4=0 => (x-1)(x-4)=0 (roots 1, 4)
Eq 2: x^2-7x+6=0 => (x-1)(x-6)=0 (roots 1, 6). Common root x=1.
Both values of k give exactly one common root."
QA,40,732915468,6,,,"If log_3(x) + log_x(3) = 10/3, then x equals",27 only,3^(1/3) only,27 or 3^(1/3),9,A,B,C,D,C,MCQ,Algebra,Logarithms,Medium,Logarithms,"reciprocal logs, quadratic transformation",FALSE,MockSet1_QA_Rev1,Analyzing,"Let y = log_3(x). Then log_x(3) = 1/log_3(x) = 1/y.
The equation becomes y + 1/y = 10/3.
Multiplying by 3y: 3y^2 + 3 = 10y
3y^2 - 10y + 3 = 0
3y^2 - 9y - y + 3 = 0
3y(y-3) - 1(y-3) = 0
(3y-1)(y-3) = 0.
So, y=3 or y=1/3.
If y=3, then log_3(x) = 3 => x = 3^3 = 27.
If y=1/3, then log_3(x) = 1/3 => x = 3^(1/3)."
QA,40,486752903,7,,,"A alone can finish a job in 12 days, B in 18 days and C in 24 days. A works alone for 2 days; then A and B work together for the next 4 days; thereafter A and C work together till completion. In exactly how many days from the start is the job finished? (Give the answer as an irreducible fraction.)",,,,,,,,,74/9,TITA,Arithmetic,Time & Work,Hard,Time & Work,"multi-stage work, alternate collaboration, fractional answer, LCM method",TRUE,MockSet1_QA_Rev1,Evaluating,"Let the total work be LCM(12, 18, 24) = 72 units.
Rate of A = 72/12 = 6 units/day.
Rate of B = 72/18 = 4 units/day.
Rate of C = 72/24 = 3 units/day.
Day 1-2: A works alone. Work done = 2 * 6 = 12 units.
Remaining work = 72 - 12 = 60 units.
Next 4 days: A and B work together. Rate (A+B) = 6 + 4 = 10 units/day.
Work done = 4 * 10 = 40 units.
Remaining work = 60 - 40 = 20 units.
Remaining work is done by A and C. Rate (A+C) = 6 + 3 = 9 units/day.
Time taken by A and C = (Remaining work)/(Rate (A+C)) = 20/9 days.
Total days = 2 + 4 + 20/9 = 6 + 20/9 = (54+20)/9 = 74/9 days."
QA,40,914657320,8,,,"Machines M1, M2 and M3 produce 25%, 35% and 40% of a factory’s output. Their respective defect rates are 2%, 3% and 4%. An item chosen at random is defective. The probability that it was produced by M2 is","""2/11""","""1/3""","""3/8""","""5/9""",A,B,C,D,B,MCQ,Modern Mathematics,Probability,Hard,Probability,"Bayes theorem, conditional probability",FALSE,MockSet1_QA_Rev1,Evaluating,"Let D be the event that an item is defective.
Let M1, M2, M3 be the events that the item was produced by machine M1, M2, M3 respectively.
P(M1) = 0.25, P(M2) = 0.35, P(M3) = 0.40.
P(D|M1) = 0.02, P(D|M2) = 0.03, P(D|M3) = 0.04.
We need to find P(M2|D). Using Bayes' Theorem:
P(M2|D) = (P(D|M2)P(M2)) / (P(D|M1)P(M1) + P(D|M2)P(M2) + P(D|M3)P(M3))
P(M2|D) = (0.03 * 0.35) / ((0.02 * 0.25) + (0.03 * 0.35) + (0.04 * 0.40))
P(M2|D) = 0.0105 / (0.0050 + 0.0105 + 0.0160)
P(M2|D) = 0.0105 / 0.0315 = 105/315 = 1/3."
QA,40,561247890,9,,,A 40-litre mixture of milk and water is in the ratio 3 : 1. How many litres of pure water must be added so that milk becomes 60% of the new mixture?,8,10,12,15,A,B,C,D,B,MCQ,Arithmetic,Mixtures & Alligations,Easy,Mixtures & Alligations,"percentage composition, dilution",FALSE,MockSet1_QA_Rev1,Applying,"Initial mixture = 40 litres. Ratio of milk to water = 3 : 1.
Initial milk = (3/(3+1)) * 40 = (3/4) * 40 = 30 litres.
Initial water = (1/4) * 40 = 10 litres.
Let w litres of pure water be added.
New mixture quantity = 40 + w litres.
Milk quantity remains 30 litres.
New water quantity = 10 + w litres.
In the new mixture, milk is 60%.
So, (Milk)/(Total Mixture) = 0.60
30 / (40+w) = 0.60 = 3/5
30 * 5 = 3 * (40+w)
150 = 120 + 3w
30 = 3w
w = 10 litres."
QA,40,308129754,10,,,How many integers satisfy |2x-5| < 3 and |x+1| > 4 simultaneously?,,,,,,,,,0,TITA,Algebra,Inequalities & Modulus,Medium,Inequalities & Modulus,"compound inequalities, intersection, integer solutions",TRUE,MockSet1_QA_Rev1,Analyzing,"First inequality: |2x-5| < 3
-3 < 2x-5 < 3
-3+5 < 2x < 3+5
2 < 2x < 8
1 < x < 4.
Second inequality: |x+1| > 4
This means x+1 > 4 or x+1 < -4.
x > 3 or x < -5.
We need integers satisfying both conditions.
Condition 1: Integers are 2, 3.
Condition 2: x > 3 (integers 4, 5, ...) or x < -5 (integers -6, -7, ...).
We need the intersection of (1 < x < 4) AND (x > 3 OR x < -5).
Intersection of (1 < x < 4) and (x > 3) is 3 < x < 4. No integers here.
Intersection of (1 < x < 4) and (x < -5) is an empty set.
Thus, there are no integers satisfying both conditions simultaneously."
