"SectionName","SectionTimeLimitMinutes","QuestionUniqueID","QuestionNumberInSection","PassageOrSetID","PassageOrSetContent","QuestionPrompt","OptionAText","OptionBText","OptionCText","OptionDText","OptionAValue","OptionBValue","OptionCValue","OptionDValue","CorrectAnswerValue","QuestionType","Topic","SubTopic","DifficultyLevelPredicted","ConceptTested","DetailedTags","IsTITA","SetID","CognitiveSkillLevel","SolutionExplanation"
"LRDI","40","MOCKFNL020_Q1","1","MOCKFNL020_Set1_Chess","The Grand Masters Chess Tournament is a 64-player knockout event. Players are seeded 1 (highest) to 64 (lowest) before the tournament begins. In each match, unless specified otherwise as an ""upset"", the higher-seeded player wins. An ""upset"" occurs when a lower-seeded player defeats a higher-seeded player. The tournament proceeds in rounds, with winners advancing until a single champion is determined. Pairings in each round are based on the original seedings of the advancing players, following standard knockout procedure (e.g., in a block of 4 advancing players with original seeds S1<S2<S3<S4, S1 plays S4 and S2 plays S3).
Information about the tournament:
i. There were exactly 4 upsets in Round 1. In all these 4 upsets, the winning player was originally seeded between 33 and 40 (inclusive), and their opponent was originally seeded between 25 and 32 (inclusive).
ii. No player who won a match in Round 1 due to an upset advanced past Round 2.
iii. The player seeded 7th reached the final and was the runner-up.
iv. The player seeded 3rd was eliminated in the quarter-finals by the player seeded 6th. This was the only match in the quarter-finals that was an upset.
v. Exactly two of the players originally seeded in the top 4 (i.e., seeds 1, 2, 3, 4) reached the semi-finals. The player seeded 1st won the tournament.
vi. The player seeded 2nd was eliminated in Round 3 (round of 16) by the player who eventually became the runner-up.","How many matches were played in the entire tournament?","60","61","63","64","A","B","C","D","C","MCQ","Logical Reasoning","Games & Tournaments","Difficult","Structure of a single-elimination knockout tournament","knockout tournament, seeding, upsets","False","MOCKFNL020_Set1_Chess","Application","In a knockout tournament with N players, exactly N-1 matches are required to determine a single winner, as each match eliminates one player. With 64 players, the total number of matches is 64 - 1 = 63."
"LRDI","40","MOCKFNL020_Q2","2","MOCKFNL020_Set1_Chess","The Grand Masters Chess Tournament is a 64-player knockout event. Players are seeded 1 (highest) to 64 (lowest) before the tournament begins. In each match, unless specified otherwise as an ""upset"", the higher-seeded player wins. An ""upset"" occurs when a lower-seeded player defeats a higher-seeded player. The tournament proceeds in rounds, with winners advancing until a single champion is determined. Pairings in each round are based on the original seedings of the advancing players, following standard knockout procedure (e.g., in a block of 4 advancing players with original seeds S1<S2<S3<S4, S1 plays S4 and S2 plays S3).
Information about the tournament:
i. There were exactly 4 upsets in Round 1. In all these 4 upsets, the winning player was originally seeded between 33 and 40 (inclusive), and their opponent was originally seeded between 25 and 32 (inclusive).
ii. No player who won a match in Round 1 due to an upset advanced past Round 2.
iii. The player seeded 7th reached the final and was the runner-up.
iv. The player seeded 3rd was eliminated in the quarter-finals by the player seeded 6th. This was the only match in the quarter-finals that was an upset.
v. Exactly two of the players originally seeded in the top 4 (i.e., seeds 1, 2, 3, 4) reached the semi-finals. The player seeded 1st won the tournament.
vi. The player seeded 2nd was eliminated in Round 3 (round of 16) by the player who eventually became the runner-up.","What was the seed of the player who was the runner-up in the tournament?","2","5","6","7","A","B","C","D","D","MCQ","Logical Reasoning","Games & Tournaments","Difficult","Information retrieval from clues","knockout tournament, seeding, player progression","False","MOCKFNL020_Set1_Chess","Understanding","Clue (iii) directly states: 'The player seeded 7th reached the final and was the runner-up.' Therefore, the seed of the runner-up was 7."
"LRDI","40","MOCKFNL020_Q3","3","MOCKFNL020_Set1_Chess","The Grand Masters Chess Tournament is a 64-player knockout event. Players are seeded 1 (highest) to 64 (lowest) before the tournament begins. In each match, unless specified otherwise as an ""upset"", the higher-seeded player wins. An ""upset"" occurs when a lower-seeded player defeats a higher-seeded player. The tournament proceeds in rounds, with winners advancing until a single champion is determined. Pairings in each round are based on the original seedings of the advancing players, following standard knockout procedure (e.g., in a block of 4 advancing players with original seeds S1<S2<S3<S4, S1 plays S4 and S2 plays S3).
Information about the tournament:
i. There were exactly 4 upsets in Round 1. In all these 4 upsets, the winning player was originally seeded between 33 and 40 (inclusive), and their opponent was originally seeded between 25 and 32 (inclusive).
ii. No player who won a match in Round 1 due to an upset advanced past Round 2.
iii. The player seeded 7th reached the final and was the runner-up.
iv. The player seeded 3rd was eliminated in the quarter-finals by the player seeded 6th. This was the only match in the quarter-finals that was an upset.
v. Exactly two of the players originally seeded in the top 4 (i.e., seeds 1, 2, 3, 4) reached the semi-finals. The player seeded 1st won the tournament.
vi. The player seeded 2nd was eliminated in Round 3 (round of 16) by the player who eventually became the runner-up.","Which of the following players was definitely NOT eliminated by the tournament winner (Seed 1)?","Seed 33","Seed 17","Seed 9","Seed 4","A","B","C","D","D","MCQ","Logical Reasoning","Games & Tournaments","Difficult","Deducing tournament bracket and elimination paths","knockout tournament, player path tracing, elimination analysis","False","MOCKFNL020_Set1_Chess","Analysis","From the clues, we deduce the semi-finalists are Seed 1, Seed 4, Seed 6, and Seed 7. For a final between Seed 1 (winner) and Seed 7 (runner-up), they must have been in different semi-final matches. Based on standard knockout brackets, the likely semi-finals are (Seed 1 vs Seed 6) and (Seed 4 vs Seed 7). Seed 1 beats Seed 6 to advance. In the other semi-final, Seed 7 must have beaten Seed 4 to advance to the final. Therefore, Seed 4 was eliminated by Seed 7, not by Seed 1."
"LRDI","40","MOCKFNL020_Q4","4","MOCKFNL020_Set1_Chess","The Grand Masters Chess Tournament is a 64-player knockout event. Players are seeded 1 (highest) to 64 (lowest) before the tournament begins. In each match, unless specified otherwise as an ""upset"", the higher-seeded player wins. An ""upset"" occurs when a lower-seeded player defeats a higher-seeded player. The tournament proceeds in rounds, with winners advancing until a single champion is determined. Pairings in each round are based on the original seedings of the advancing players, following standard knockout procedure (e.g., in a block of 4 advancing players with original seeds S1<S2<S3<S4, S1 plays S4 and S2 plays S3).
Information about the tournament:
i. There were exactly 4 upsets in Round 1. In all these 4 upsets, the winning player was originally seeded between 33 and 40 (inclusive), and their opponent was originally seeded between 25 and 32 (inclusive).
ii. No player who won a match in Round 1 due to an upset advanced past Round 2.
iii. The player seeded 7th reached the final and was the runner-up.
iv. The player seeded 3rd was eliminated in the quarter-finals by the player seeded 6th. This was the only match in the quarter-finals that was an upset.
v. Exactly two of the players originally seeded in the top 4 (i.e., seeds 1, 2, 3, 4) reached the semi-finals. The player seeded 1st won the tournament.
vi. The player seeded 2nd was eliminated in Round 3 (round of 16) by the player who eventually became the runner-up.","What is the minimum possible seed of a player who caused an upset in Round 1 and reached Round 2?","33","35","38","40","A","B","C","D","A","MCQ","Logical Reasoning","Games & Tournaments","Moderate","Direct interpretation of a condition","knockout tournament, seeding, upset definition","False","MOCKFNL020_Set1_Chess","Understanding","Clue (i) states that in all Round 1 upsets, 'the winning player was originally seeded between 33 and 40 (inclusive)'. The question asks for the minimum possible seed of such a player. Within the range [33, 40], the minimum seed number is 33."
"LRDI","40","MOCKFNL020_Q5","5","MOCKFNL020_Set1_Chess","The Grand Masters Chess Tournament is a 64-player knockout event. Players are seeded 1 (highest) to 64 (lowest) before the tournament begins. In each match, unless specified otherwise as an ""upset"", the higher-seeded player wins. An ""upset"" occurs when a lower-seeded player defeats a higher-seeded player. The tournament proceeds in rounds, with winners advancing until a single champion is determined. Pairings in each round are based on the original seedings of the advancing players, following standard knockout procedure (e.g., in a block of 4 advancing players with original seeds S1<S2<S3<S4, S1 plays S4 and S2 plays S3).
Information about the tournament:
i. There were exactly 4 upsets in Round 1. In all these 4 upsets, the winning player was originally seeded between 33 and 40 (inclusive), and their opponent was originally seeded between 25 and 32 (inclusive).
ii. No player who won a match in Round 1 due to an upset advanced past Round 2.
iii. The player seeded 7th reached the final and was the runner-up.
iv. The player seeded 3rd was eliminated in the quarter-finals by the player seeded 6th. This was the only match in the quarter-finals that was an upset.
v. Exactly two of the players originally seeded in the top 4 (i.e., seeds 1, 2, 3, 4) reached the semi-finals. The player seeded 1st won the tournament.
vi. The player seeded 2nd was eliminated in Round 3 (round of 16) by the player who eventually became the runner-up.","If the player seeded 5th was eliminated in the semi-finals, who eliminated them?","Seed 1","Seed 4","Seed 6","Seed 7","A","B","C","D","A","MCQ","Logical Reasoning","Games & Tournaments","Difficult","Applying tournament logic to a hypothetical scenario","knockout tournament, hypothetical scenario, bracket logic","False","MOCKFNL020_Set1_Chess","Evaluation","This is a hypothetical question. The original semi-finalists were {1, 4, 6, 7}. If Seed 5 reaches the SF, they would most likely replace Seed 6, who came from the same quarter of the draw as Seed 3. The new SF pool is {1, 4, 5, 7}. To maintain a Seed 1 vs Seed 7 final, the semi-final pairings, based on standard bracketing, would be (Seed 1 vs Seed 5) and (Seed 4 vs Seed 7). Since Seed 1 won the tournament, they must win their semi-final match. Therefore, Seed 1 would eliminate Seed 5."
"LRDI","40","MOCKFNL020_Q6","6","MOCKFNL020_Set2_Metro","A new metro system connects five key locations: Central Hub (CH), North Point (NP), South End (SE), West Gate (WG), and East Plaza (EP). Trains run on specific routes with defined travel times and halt times. All travel is along the lines shown in the schematic (the schematic is described textually).
Network Connections and Travel Times (in minutes between adjacent stations):
• Central Hub (CH) is directly connected to:
 o North Point (NP): 10 minutes
 o South End (SE): 12 minutes
 o West Gate (WG): 8 minutes
 o East Plaza (EP): 15 minutes
• North Point (NP) is also directly connected to West Gate (WG): 18 minutes.
• South End (SE) is also directly connected to East Plaza (EP): 20 minutes.
• There are no other direct connections between NP, SE, WG, and EP apart from those involving CH or listed above.
Halt Times:
• Trains halt for exactly 1 minute at NP, SE, WG, and EP if these stations are intermediate stops on a journey.
• Trains halt for exactly 2 minutes at CH if it is an intermediate stop on a journey.
• Terminus stations do not have intermediate halt times for the start/end of a journey segment.
Defined Service Line Paths (these describe potential routes, not exclusive operational lines):
• Path Option 1 (P1): NP - CH - SE
• Path Option 2 (P2): WG - CH - EP
• Path Option 3 (P3): NP - WG - CH","What is the minimum time taken to travel from NP to SE using Path Option 1 (P1)?","22 minutes","23 minutes","24 minutes","25 minutes","A","B","C","D","C","MCQ","Data Interpretation","Network & Paths","Moderate","Calculating travel time along a specified path including halts","network diagram, travel time calculation, halt times","False","MOCKFNL020_Set2_Metro","Application","The path is NP - CH - SE. The total time is the sum of travel times and halt times at intermediate stations. 
Travel time from NP to CH = 10 minutes.
Halt time at CH (intermediate station) = 2 minutes.
Travel time from CH to SE = 12 minutes.
Total time = 10 + 2 + 12 = 24 minutes."
"LRDI","40","MOCKFNL020_Q7","7","MOCKFNL020_Set2_Metro","A new metro system connects five key locations: Central Hub (CH), North Point (NP), South End (SE), West Gate (WG), and East Plaza (EP). Trains run on specific routes with defined travel times and halt times. All travel is along the lines shown in the schematic (the schematic is described textually).
Network Connections and Travel Times (in minutes between adjacent stations):
• Central Hub (CH) is directly connected to:
 o North Point (NP): 10 minutes
 o South End (SE): 12 minutes
 o West Gate (WG): 8 minutes
 o East Plaza (EP): 15 minutes
• North Point (NP) is also directly connected to West Gate (WG): 18 minutes.
• South End (SE) is also directly connected to East Plaza (EP): 20 minutes.
• There are no other direct connections between NP, SE, WG, and EP apart from those involving CH or listed above.
Halt Times:
• Trains halt for exactly 1 minute at NP, SE, WG, and EP if these stations are intermediate stops on a journey.
• Trains halt for exactly 2 minutes at CH if it is an intermediate stop on a journey.
• Terminus stations do not have intermediate halt times for the start/end of a journey segment.
Defined Service Line Paths (these describe potential routes, not exclusive operational lines):
• Path Option 1 (P1): NP - CH - SE
• Path Option 2 (P2): WG - CH - EP
• Path Option 3 (P3): NP - WG - CH","A passenger wants to travel from WG to SE. Which of the following represents the shortest travel time, considering all possible paths using the given connections?","WG - CH - SE","WG - NP - CH - SE","WG - NP - CH - EP - SE","WG - CH - EP - SE","A","B","C","D","A","MCQ","Data Interpretation","Network & Paths","Moderate","Finding the shortest path by comparing total travel times of possible routes","shortest path, comparative time calculation, multi-segment journey","False","MOCKFNL020_Set2_Metro","Analysis","We need to calculate the time for each possible path from WG to SE and find the minimum.
Path 1 (WG - CH - SE): Travel(WG-CH) + Halt(CH) + Travel(CH-SE) = 8 + 2 + 12 = 22 minutes.
Path 2 (WG - NP - CH - SE): Travel(WG-NP) + Halt(NP) + Travel(NP-CH) + Halt(CH) + Travel(CH-SE) = 18 + 1 + 10 + 2 + 12 = 43 minutes.
Path 3 (WG - CH - EP - SE): Travel(WG-CH) + Halt(CH) + Travel(CH-EP) + Halt(EP) + Travel(EP-SE) = 8 + 2 + 15 + 1 + 20 = 46 minutes.
Comparing the times, the shortest path is WG - CH - SE with a time of 22 minutes."
"LRDI","40","MOCKFNL020_Q8","8","MOCKFNL020_Set2_Metro","A new metro system connects five key locations: Central Hub (CH), North Point (NP), South End (SE), West Gate (WG), and East Plaza (EP). Trains run on specific routes with defined travel times and halt times. All travel is along the lines shown in the schematic (the schematic is described textually).
Network Connections and Travel Times (in minutes between adjacent stations):
• Central Hub (CH) is directly connected to:
 o North Point (NP): 10 minutes
 o South End (SE): 12 minutes
 o West Gate (WG): 8 minutes
 o East Plaza (EP): 15 minutes
• North Point (NP) is also directly connected to West Gate (WG): 18 minutes.
• South End (SE) is also directly connected to East Plaza (EP): 20 minutes.
• There are no other direct connections between NP, SE, WG, and EP apart from those involving CH or listed above.
Halt Times:
• Trains halt for exactly 1 minute at NP, SE, WG, and EP if these stations are intermediate stops on a journey.
• Trains halt for exactly 2 minutes at CH if it is an intermediate stop on a journey.
• Terminus stations do not have intermediate halt times for the start/end of a journey segment.
Defined Service Line Paths (these describe potential routes, not exclusive operational lines):
• Path Option 1 (P1): NP - CH - SE
• Path Option 2 (P2): WG - CH - EP
• Path Option 3 (P3): NP - WG - CH","If a direct track WG-SE with a travel time of 25 minutes (excluding halts) is added, what would be the new shortest time from NP to SE?","23 minutes","24 minutes","43 minutes","44 minutes","A","B","C","D","B","MCQ","Data Interpretation","Network & Paths","Moderate","Recalculating shortest path after a network modification","conditional network change, shortest path recalculation","False","MOCKFNL020_Set2_Metro","Analysis","We need to find the shortest time from NP to SE with the new track. 
Original shortest path: NP - CH - SE = 10 (travel) + 2 (halt) + 12 (travel) = 24 minutes.
New possible path via the added track: NP - WG - SE.
Time = Travel(NP-WG) + Halt(WG) + Travel(WG-SE) = 18 + 1 + 25 = 44 minutes.
Comparing the two paths, the original path (NP - CH - SE) is still shorter at 24 minutes."
"LRDI","40","MOCKFNL020_Q9","9","MOCKFNL020_Set2_Metro","A new metro system connects five key locations: Central Hub (CH), North Point (NP), South End (SE), West Gate (WG), and East Plaza (EP). Trains run on specific routes with defined travel times and halt times. All travel is along the lines shown in the schematic (the schematic is described textually).
Network Connections and Travel Times (in minutes between adjacent stations):
• Central Hub (CH) is directly connected to:
 o North Point (NP): 10 minutes
 o South End (SE): 12 minutes
 o West Gate (WG): 8 minutes
 o East Plaza (EP): 15 minutes
• North Point (NP) is also directly connected to West Gate (WG): 18 minutes.
• South End (SE) is also directly connected to East Plaza (EP): 20 minutes.
• There are no other direct connections between NP, SE, WG, and EP apart from those involving CH or listed above.
Halt Times:
• Trains halt for exactly 1 minute at NP, SE, WG, and EP if these stations are intermediate stops on a journey.
• Trains halt for exactly 2 minutes at CH if it is an intermediate stop on a journey.
• Terminus stations do not have intermediate halt times for the start/end of a journey segment.
Defined Service Line Paths (these describe potential routes, not exclusive operational lines):
• Path Option 1 (P1): NP - CH - SE
• Path Option 2 (P2): WG - CH - EP
• Path Option 3 (P3): NP - WG - CH","A special non-stop express service is planned from NP to EP. This service uses existing tracks and aims for the shortest travel time. It does not halt at any intermediate station, but if it passes through CH as part of its route, it incurs a 1-minute pass-through time at CH instead of the usual halt. What would be the travel time for this express service?","25 minutes","26 minutes","41 minutes","42 minutes","A","B","C","D","B","MCQ","Data Interpretation","Network & Paths","Difficult","Applying special conditions to path calculation","special conditions (express), shortest path, pass-through time","False","MOCKFNL020_Set2_Metro","Analysis","We need to find the shortest express time from NP to EP. Halts at intermediate stations are 0, except for a 1-minute pass-through at CH.
Path 1 (NP - CH - EP): Travel(NP-CH) + Pass-through(CH) + Travel(CH-EP) = 10 + 1 + 15 = 26 minutes.
Path 2 (NP - WG - CH - EP): Travel(NP-WG) + Travel(WG-CH) + Pass-through(CH) + Travel(CH-EP) = 18 + 8 + 1 + 15 = 42 minutes. (No halt at WG).
The shortest time is 26 minutes via the NP - CH - EP route."
"LRDI","40","MOCKFNL020_Q10","10","MOCKFNL020_Set2_Metro","A new metro system connects five key locations: Central Hub (CH), North Point (NP), South End (SE), West Gate (WG), and East Plaza (EP). Trains run on specific routes with defined travel times and halt times. All travel is along the lines shown in the schematic (the schematic is described textually).
Network Connections and Travel Times (in minutes between adjacent stations):
• Central Hub (CH) is directly connected to:
 o North Point (NP): 10 minutes
 o South End (SE): 12 minutes
 o West Gate (WG): 8 minutes
 o East Plaza (EP): 15 minutes
• North Point (NP) is also directly connected to West Gate (WG): 18 minutes.
• South End (SE) is also directly connected to East Plaza (EP): 20 minutes.
• There are no other direct connections between NP, SE, WG, and EP apart from those involving CH or listed above.
Halt Times:
• Trains halt for exactly 1 minute at NP, SE, WG, and EP if these stations are intermediate stops on a journey.
• Trains halt for exactly 2 minutes at CH if it is an intermediate stop on a journey.
• Terminus stations do not have intermediate halt times for the start/end of a journey segment.
Defined Service Line Paths (these describe potential routes, not exclusive operational lines):
• Path Option 1 (P1): NP - CH - SE
• Path Option 2 (P2): WG - CH - EP
• Path Option 3 (P3): NP - WG - CH","If the direct track between NP and WG (involved in Path Option 3) is temporarily closed, and a passenger at NP wants to reach EP, what is the minimum travel time?","27 minutes","28 minutes","39 minutes","40 minutes","A","B","C","D","A","MCQ","Data Interpretation","Network & Paths","Moderate","Recalculating shortest path after a link closure","conditional network change (closure), shortest path recalculation","False","MOCKFNL020_Set2_Metro","Application","With the NP-WG track closed, the only way for a passenger at NP to leave the station is via the track to CH. Therefore, any journey from NP to EP must start with NP-CH. The shortest path becomes NP - CH - EP.
Time = Travel(NP-CH) + Halt(CH) + Travel(CH-EP) = 10 + 2 + 15 = 27 minutes."
