SectionName,SectionTimeLimitMinutes,QuestionUniqueID,QuestionNumberInSection,PassageOrSetID,PassageOrSetContent,QuestionPrompt,OptionAText,OptionBText,OptionCText,OptionDText,OptionAValue,OptionBValue,OptionCValue,OptionDValue,CorrectAnswerValue,QuestionType,Topic,SubTopic,DifficultyLevelPredicted,ConceptTested,DetailedTags,IsTITA,SetID,CognitiveSkillLevel,SolutionExplanation
All Questions,40,CATMOCKDLR003_Q1,1,CATMOCKDLR003_Set1_OrderFulfillment,"Introductory Text:
An e-commerce platform processes orders for five product categories: Electronics (E), Apparel (A), Books (B), Home Goods (H), and Groceries (G). Each order goes through up to five processing stages sequentially: Order Verification (OV), Item Picking (IP), Quality Check (QC), Packaging (P), and Dispatch (D). Stage times are in hours. Orders are classified into three priority tiers: Express, Standard, and Economy, which can affect processing. Not all stages are applicable to all categories or priorities (e.g., Groceries skip QC).

Information Provided (Partial Data):
The following table shows some typical stage times. ""Spec."" packaging is for Electronics and some Home Goods orders and uses a dedicated resource; ""Std."" packaging is for others. Groceries do not undergo Quality Check (QC Time = 0).

Category	Priority	OV Time (hr)	IP Time (hr)	QC Time (hr)	Packaging Type	P Time (hr)	D Time (hr)	Total Time (hr)
Electronics	Express	0.5	1.0	0.75	Spec.	1.0	0.25	E_Exp_Total
Electronics	Standard	0.5	E_Std_IP	1.0	Spec.	E_Std_P	0.3	4.2
Apparel	Express	A_Exp_OV	0.5	0.25	Std.	0.5	0.2	1.75
Apparel	Economy	0.4	0.8	A_Econ_QC	Std.	0.6	A_Econ_D	A_Econ_Total
Books	Standard	0.2	0.4	B_Std_QC	Std.	0.3	0.1	B_Std_Total
Home Goods	Standard	H_Std_OV	1.5	H_Std_QC	Spec.	1.5	0.5	H_Std_Total
Home Goods	Economy	0.7	1.8	1.2	Std.	1.0	0.6	H_Econ_Total
Groceries	Express	0.1	0.2	0.0	Std.	G_Exp_P	0.1	G_Exp_Total

Additional Information:

1.  The Total Time for an Electronics Express order (E_Exp_Total) is 3.5 hours.
2.  The Item Picking (IP) time for an Electronics Standard order (E_Std_IP) is 0.2 hours longer than for an Electronics Express order. The Packaging (P) time for an Electronics Standard order (E_Std_P) is also 0.2 hours longer than for an Electronics Express order.
3.  For an Apparel Express order, the Order Verification (OV) time (A_Exp_OV) is 0.3 hours. The Total Time for an Apparel Economy order (A_Econ_Total) is 2.7 hours.
4.  The Quality Check (QC) time for an Apparel Economy order (A_Econ_QC) is twice that of an Apparel Express order. The Dispatch (D) time for an Apparel Economy order (A_Econ_D) is also twice that of an Apparel Express order.
5.  The Total Time for a Books Standard order (B_Std_Total) is 1.2 hours. The Quality Check (QC) time for these orders (B_Std_QC) is 0.2 hours.
6.  The Order Verification (OV) time for a Home Goods Standard order (H_Std_OV) is 0.1 hours more than for an Electronics Express order. The QC time for these Home Goods orders (H_Std_QC) is the same as the QC time for an Electronics Standard order.
7.  The Total Time for a Home Goods Standard order (H_Std_Total) is 5.1 hours. The Total Time for a Home Goods Economy order (H_Econ_Total) is 5.3 hours.
8.  The Packaging (P) time for a Groceries Express order (G_Exp_P) is 0.2 hours, and its Total Time (G_Exp_Total) is 0.6 hours.",What is the Item Picking (IP) time for an Electronics Standard order (E_Std_IP)?,1.0 hr,1.2 hr,1.3 hr,1.5 hr,A,B,C,D,B,MCQ,Data Interpretation,"Table Completion, Formula Application",Easy,Calculating a value in a table by applying a relative rule from the clues.,"data extraction, simple calculation",False,CATMOCKDLR003_Set1_OrderFulfillment,Application,"From the table, the Item Picking (IP) time for an Electronics Express order is 1.0 hr. Clue 2 states that the IP time for an Electronics Standard order (E_Std_IP) is 0.2 hours longer. Therefore, E_Std_IP = 1.0 + 0.2 = 1.2 hr."
All Questions,40,CATMOCKDLR003_Q2,2,CATMOCKDLR003_Set1_OrderFulfillment,,What is the Quality Check (QC) time for an Apparel Economy order (A_Econ_QC)?,0.25 hr,0.4 hr,0.5 hr,0.6 hr,A,B,C,D,C,MCQ,Data Interpretation,"Table Completion, Rule Application",Easy,Calculating a value in a table by applying a multiplicative rule from the clues.,"clue interpretation, direct calculation",False,CATMOCKDLR003_Set1_OrderFulfillment,Application,"From the table, the Quality Check (QC) time for an Apparel Express order is 0.25 hr. Clue 4 states that the QC time for an Apparel Economy order (A_Econ_QC) is twice that of an Apparel Express order. Therefore, A_Econ_QC = 2 * 0.25 = 0.5 hr."
All Questions,40,CATMOCKDLR003_Q3,3,CATMOCKDLR003_Set1_OrderFulfillment,,What is the Order Verification (OV) time for a Home Goods Standard order (H_Std_OV)?,0.5 hr,0.6 hr,0.7 hr,0.8 hr,A,B,C,D,B,MCQ,Data Interpretation,"Table Completion, Rule Application",Moderate,Calculating a value by linking data points across different rows in the table.,multi-step deduction,False,CATMOCKDLR003_Set1_OrderFulfillment,Application,"From the table, the Order Verification (OV) time for an Electronics Express order is 0.5 hr. Clue 6 states that the OV time for a Home Goods Standard order (H_Std_OV) is 0.1 hours more. Therefore, H_Std_OV = 0.5 + 0.1 = 0.6 hr."
All Questions,40,CATMOCKDLR003_Q4,4,CATMOCKDLR003_Set1_OrderFulfillment,,Which of the following has the longest Total Time for fulfillment?,Electronics Standard,Apparel Economy,Home Goods Standard,Home Goods Economy,A,B,C,D,D,MCQ,Data Interpretation,"Comparative Analysis, Table Completion",Moderate,Comparing calculated total values after filling the table using all clues.,"comparison of calculated totals, data extraction",False,CATMOCKDLR003_Set1_OrderFulfillment,Analysis,"First, we must calculate the total times for all relevant orders using the clues. 
Electronics Standard Total Time = 4.2 hr (given). 
Apparel Economy Total Time = 2.7 hr (Clue 3). 
Home Goods Standard Total Time = 5.1 hr (Clue 7). 
Home Goods Economy Total Time = 5.3 hr (Clue 7). 
Comparing these values (4.2, 2.7, 5.1, 5.3), the longest is Home Goods Economy at 5.3 hr."
All Questions,40,CATMOCKDLR003_Q5,5,CATMOCKDLR003_Set1_OrderFulfillment,,What is the sum of Dispatch (D) times for an Apparel Express order and an Apparel Economy order?,0.4 hr,0.5 hr,0.6 hr,0.7 hr,A,B,C,D,C,MCQ,Data Interpretation,"Summation, Table Completion",Moderate,Calculating and summing values based on clues.,summation of deduced values,False,CATMOCKDLR003_Set1_OrderFulfillment,Application,"The Dispatch (D) time for an Apparel Express order is given in the table as 0.2 hr. According to Clue 4, the Dispatch (D) time for an Apparel Economy order is twice that of an Apparel Express order, so it is 2 * 0.2 = 0.4 hr. The sum is 0.2 + 0.4 = 0.6 hr."
All Questions,40,CATMOCKDLR003_Q6,6,CATMOCKDLR003_Set2_TeamAssignment,"Introductory Text:
Nine employees (E1, E2, E3, E4, E5, E6, E7, E8, E9) are assigned to a 3x3 grid of project tasks. Each cell in the grid is assigned exactly one employee. Each employee has a unique Skill Score, which is a distinct integer from 1 to 9.

Known Information (Partial Grid and Clues):
The sum of Skill Scores in each row is 15, and the sum of Skill Scores in each column is 15.
The following table shows the employees assigned to some of the cells (RxCy denotes Row x, Column y):

	Col 1	Col 2	Col 3
Row 1	E1	E5	E9
Row 2	E6	E7	E2
Row 3	E8	E3	E4

Additional Information (Clues about Skill Scores):

1.  The Skill Score of E5 is 5. The Skill Score of E9 is 9.
2.  The Skill Score of E6 is 6. The Skill Score of E4 is 4.
3.  Employee E1 has the lowest possible Skill Score among the nine employees.
4.  The Skill Score of Employee E7 is exactly one greater than the Skill Score of Employee E6.
5.  The Skill Score of Employee E3 is exactly one less than the Skill Score of Employee E4.
6.  Employee E8's Skill Score is an even number greater than E7's Skill Score.",What is the Skill Score of Employee E1?,1,2,3,Cannot be determined,A,B,C,D,A,MCQ,Logical Reasoning,"Grid Puzzle, Constraint Satisfaction",Easy,Direct application of a limiting constraint.,direct application of clue,False,CATMOCKDLR003_Set2_TeamAssignment,Understanding,"The skill scores are distinct integers from 1 to 9. Clue 3 states that Employee E1 has the lowest possible Skill Score. Therefore, the Skill Score of E1 must be 1."
All Questions,40,CATMOCKDLR003_Q7,7,CATMOCKDLR003_Set2_TeamAssignment,,What is the Skill Score of Employee E8?,7,8,9,Cannot be determined,A,B,C,D,B,MCQ,Logical Reasoning,"Grid Puzzle, Constraint Satisfaction",Moderate,Deduction using the sum constraint of a column.,"deduction using sums, clue integration",False,CATMOCKDLR003_Set2_TeamAssignment,Analysis,"The sum of scores in each column is 15. Column 1 contains E1, E6, and E8. We know S(E1)=1 (from Q6) and S(E6)=6 (Clue 2). Therefore, S(E1) + S(E6) + S(E8) = 15, which means 1 + 6 + S(E8) = 15. Solving for S(E8), we get S(E8) = 15 - 7 = 8."
All Questions,40,CATMOCKDLR003_Q8,8,CATMOCKDLR003_Set2_TeamAssignment,,What is the Skill Score of Employee E2?,2,3,7,Cannot be determined,A,B,C,D,A,MCQ,Logical Reasoning,"Grid Puzzle, Constraint Satisfaction",Moderate,Deduction using the sum constraint of a column after finding other values.,"deduction using sums, multiple constraints",False,CATMOCKDLR003_Set2_TeamAssignment,Analysis,"The sum of scores in each column is 15. Column 3 contains E9, E2, and E4. We know S(E9)=9 (Clue 1) and S(E4)=4 (Clue 2). Therefore, S(E9) + S(E2) + S(E4) = 15, which means 9 + S(E2) + 4 = 15. Solving for S(E2), we get S(E2) = 15 - 13 = 2."
All Questions,40,CATMOCKDLR003_Q9,9,CATMOCKDLR003_Set2_TeamAssignment,,"Which employee is assigned to cell (Row 2, Column 2)?",E2,E3,E7,E8,A,B,C,D,C,MCQ,Logical Reasoning,"Grid Puzzle, Constraint Satisfaction",Moderate,Identifying an element in the grid based on its position.,"identification from completed grid, row/column sum",False,CATMOCKDLR003_Set2_TeamAssignment,Understanding,"From the provided grid table, the employee assigned to the cell at the intersection of Row 2 and Column 2 is E7."
All Questions,40,CATMOCKDLR003_Q10,10,CATMOCKDLR003_Set3_EnrollmentFunnel,"Introductory Text:
An online learning platform tracked 10,000 initial Website Visits (WV) over a period. These visits were attributed to one of four primary marketing channels: Organic Search (OS), Social Media (SM), Email Campaign (EC), or Referrals (R). Visitors could then progress to a Free Trial Sign-up (FT), then to a Paid Subscription (PS), and finally to an Advanced Module Add-on (AM). Conversion rates for FT are calculated based on WV from that channel. Conversion rates for PS are calculated based on FT users from that channel. Conversion rates for AM are calculated based on PS users from that channel.

Known Information (Partial Data Table for Student):

Channel	WV from Channel	FT Users from Channel	PS Users from Channel	AM Users from Channel
OS	4000	FT_OS	PS_OS	AM_OS
SM	SM_WV	FT_SM	180	AM_SM
EC	2000	FT_EC	PS_EC	75
Referrals	1000	400	PS_R	72
Total	10000	2600	PS_Total	254

Additional Information (Clues):

1.  The number of Website Visits (WV) attributed to Social Media (SM_WV) was 3000.
2.  The conversion rate from Website Visits (WV) to Free Trial Sign-up (FT) for users attributed to Organic Search was 25%.
3.  For users attributed to the Email Campaign channel, the conversion rate from Free Trial Sign-up (FT) to Paid Subscription (PS) was 50%.
4.  For users attributed to the Referrals channel, the conversion rate from Paid Subscription (PS) to Advanced Module Add-on (AM) was 30%.
5.  The conversion rate from Paid Subscription (PS) to Advanced Module Add-on (AM) for users attributed to Organic Search was 20%.
6.  The number of Free Trial Sign-ups (FT) from users attributed to Social Media was 600.
7.  The total number of users who purchased a Paid Subscription (PS_Total) across all channels was 1120.
8.  The conversion rate from Free Trial (FT) to Paid Subscription (PS) for users attributed to Organic Search was 40%.",How many users signed up for a Free Trial (FT) from Organic Search?,800,1000,1200,1250,A,B,C,D,B,MCQ,Data Interpretation,"Percentages, Table Completion",Easy,Calculating a value based on a given base and a percentage conversion rate.,"direct calculation, percentage application",False,CATMOCKDLR003_Set3_EnrollmentFunnel,Application,"The table shows that there were 4000 Website Visits (WV) from Organic Search (OS). Clue 2 states that the conversion rate from WV to Free Trial (FT) for OS was 25%. Therefore, the number of FT users from OS is 4000 * 0.25 = 1000."
