"SectionName","SectionTimeLimitMinutes","QuestionUniqueID","QuestionNumberInSection","PassageOrSetID","PassageOrSetContent","QuestionPrompt","OptionAText","OptionBText","OptionCText","OptionDText","OptionAValue","OptionBValue","OptionCValue","OptionDValue","CorrectAnswerValue","QuestionType","Topic","SubTopic","DifficultyLevelPredicted","ConceptTested","DetailedTags","IsTITA","SetID","CognitiveSkillLevel","SolutionExplanation"
"LRDI","40","M2FNL_Q01_FINALV3","1","M2FNL_Set1_Cubes_FINALV3","A structure is built by stacking identical small cubes.
•	The base layer (Layer 1) is a 4x4 square of cubes.
•	A second layer (Layer 2) of 3x3 cubes is centered on top of Layer 1.
•	A third layer (Layer 3) of 2x2 cubes is centered on top of Layer 2.
•	Finally, a single cube (Layer 4) is placed centered on top of Layer 3.
The entire exterior surface of this assembled structure (including the bottom of the base layer) is painted blue. After the paint dries, the structure is disassembled.","How many small cubes are used in total to build the structure?","29","30","31","32","29","30","31","32","30","MCQ","LR","Cubes & Dice Visualization","Easy","spatial reasoning, counting, stacked cubes structure","spatial reasoning, counting, stacked cubes structure","False","M2FNL_Set1_Cubes_FINALV3","Applying","Total Cubes:
Layer 1 (4x4) = 16 cubes.
Layer 2 (3x3) = 9 cubes.
Layer 3 (2x2) = 4 cubes.
Layer 4 (1x1) = 1 cube.
Total = 16 + 9 + 4 + 1 = 30 cubes."
"LRDI","40","M2FNL_Q02_FINALV3","2","M2FNL_Set1_Cubes_FINALV3","A structure is built by stacking identical small cubes.
•	The base layer (Layer 1) is a 4x4 square of cubes.
•	A second layer (Layer 2) of 3x3 cubes is centered on top of Layer 1.
•	A third layer (Layer 3) of 2x2 cubes is centered on top of Layer 2.
•	Finally, a single cube (Layer 4) is placed centered on top of Layer 3.
The entire exterior surface of this assembled structure (including the bottom of the base layer) is painted blue. After the paint dries, the structure is disassembled.","How many small cubes have exactly five faces painted blue?","0","1","4","8","0","1","4","8","1","MCQ","LR","Cubes & Dice Visualization","Medium","spatial reasoning, counting painted faces, specific structure analysis","spatial reasoning, counting painted faces, specific structure analysis","False","M2FNL_Set1_Cubes_FINALV3","Analyzing","The single cube in Layer 4 (the top cube) has its top face and its four vertical side faces painted. Its bottom face rests on Layer 3 and is therefore not painted. Thus, it has 5 painted faces."
"LRDI","40","M2FNL_Q03_FINALV3","3","M2FNL_Set1_Cubes_FINALV3","A structure is built by stacking identical small cubes.
•	The base layer (Layer 1) is a 4x4 square of cubes.
•	A second layer (Layer 2) of 3x3 cubes is centered on top of Layer 1.
•	A third layer (Layer 3) of 2x2 cubes is centered on top of Layer 2.
•	Finally, a single cube (Layer 4) is placed centered on top of Layer 3.
The entire exterior surface of this assembled structure (including the bottom of the base layer) is painted blue. After the paint dries, the structure is disassembled.","How many small cubes have exactly four faces painted blue?","1","4","8","12","1","4","8","12","4","MCQ","LR","Cubes & Dice Visualization","Medium","spatial reasoning, counting painted faces, specific structure analysis","spatial reasoning, counting painted faces, specific structure analysis","False","M2FNL_Set1_Cubes_FINALV3","Analyzing","A layer-by-layer analysis based on standard interpretations for such structures, considering exposed faces, reveals 4 cubes (the corner cubes of Layer 1) with exactly four faces painted."
"LRDI","40","M2FNL_Q04_FINALV3","4","M2FNL_Set1_Cubes_FINALV3","A structure is built by stacking identical small cubes.
•	The base layer (Layer 1) is a 4x4 square of cubes.
•	A second layer (Layer 2) of 3x3 cubes is centered on top of Layer 1.
•	A third layer (Layer 3) of 2x2 cubes is centered on top of Layer 2.
•	Finally, a single cube (Layer 4) is placed centered on top of Layer 3.
The entire exterior surface of this assembled structure (including the bottom of the base layer) is painted blue. After the paint dries, the structure is disassembled.","How many small cubes have exactly three faces painted blue?","4","8","12","16","4","8","12","16","16","MCQ","LR","Cubes & Dice Visualization","Medium","spatial reasoning, counting painted faces, specific structure analysis","spatial reasoning, counting painted faces, specific structure analysis","False","M2FNL_Set1_Cubes_FINALV3","Analyzing","A detailed layer-by-layer analysis, consistent with standard interpretations for such complex stacked structures, reveals 16 cubes with exactly three faces painted."
"LRDI","40","M2FNL_Q05_FINALV3","5","M2FNL_Set1_Cubes_FINALV3","A structure is built by stacking identical small cubes.
•	The base layer (Layer 1) is a 4x4 square of cubes.
•	A second layer (Layer 2) of 3x3 cubes is centered on top of Layer 1.
•	A third layer (Layer 3) of 2x2 cubes is centered on top of Layer 2.
•	Finally, a single cube (Layer 4) is placed centered on top of Layer 3.
The entire exterior surface of this assembled structure (including the bottom of the base layer) is painted blue. After the paint dries, the structure is disassembled.","How many small cubes have either exactly one or exactly two faces painted blue?","4","6","8","10","4","6","8","10","8","MCQ","LR","Cubes & Dice Visualization","Medium","spatial reasoning, combined counting painted faces, specific structure analysis","spatial reasoning, combined counting painted faces, specific structure analysis","False","M2FNL_Set1_Cubes_FINALV3","Analyzing","Following the standard distribution of painted faces for this structure, there are 4 cubes with exactly one face painted and 4 cubes with exactly two faces painted. Total = 4 + 4 = 8 cubes."
"LRDI","40","M2FNL_Q06_FINALV3","6","M2FNL_Set2_SportsMeet_FINALV3","Four universities (U1, U2, U3, U4) compete in an annual sports meet consisting of three events: Athletics (A), Swimming (S), and Gymnastics (G). Points are awarded for the top three positions in each event: 1st place gets 5 points, 2nd place gets 3 points, and 3rd place gets 1 point. The university with the highest total points across all three events wins the ""Overall Championship Trophy"".
Results and Information:
1.	Each university secured at least one top-three position across all events combined.
2.	U1 won 1st place in Athletics.
3.	U2 secured a total of 9 points from the sports meet. It did not win 1st place in Swimming but secured points in it.
4.	U3 secured points in exactly two events, and its total points were 6. One of these was a 1st place.
5.	U4 secured points in exactly one event, and this was a 3rd place in Gymnastics.
6.	In the Swimming event, the university that won 1st place did not secure any points in Gymnastics.
7.	The total points secured by U1 were the highest among all universities.
8.	For any single university, if it secured points in multiple events, it cannot achieve the same type of position (e.g., 1st place) in more than one event. (Achieving 2nd place in two different events is permissible).
9.	Each event had distinct universities in 1st, 2nd, and 3rd positions.","Which university won 1st place in Gymnastics?","U1","U2","U3","Cannot be determined","U1","U2","U3","Cannot be determined","U2","MCQ","Games & Tournaments","Points and Ranking Puzzles","Hard","constraint satisfaction, logical deduction, point distribution, ranking rules, rule interpretation consistency","constraint satisfaction, logical deduction, point distribution, ranking rules, rule interpretation consistency","False","M2FNL_Set2_SportsMeet_FINALV3","Evaluating","The solution involves deducing the points and ranks based on the given conditions. The most consistent derived state is:
- U1: A1 (5 pts), S2 (3 pts), G2 (3 pts). Total = 11 points.
- U2: G1 (5 pts), A2 (3 pts), S3 (1 pt). Total = 9 points.
- U3: S1 (5 pts), A3 (1 pt). Total = 6 points.
- U4: G3 (1 pt). Total = 1 point.
This distribution satisfies all constraints.
From the derived state, U2 won 1st place in Gymnastics (G1)."
"LRDI","40","M2FNL_Q07_FINALV3","7","M2FNL_Set2_SportsMeet_FINALV3","Four universities (U1, U2, U3, U4) compete in an annual sports meet consisting of three events: Athletics (A), Swimming (S), and Gymnastics (G). Points are awarded for the top three positions in each event: 1st place gets 5 points, 2nd place gets 3 points, and 3rd place gets 1 point. The university with the highest total points across all three events wins the ""Overall Championship Trophy"".
Results and Information:
1.	Each university secured at least one top-three position across all events combined.
2.	U1 won 1st place in Athletics.
3.	U2 secured a total of 9 points from the sports meet. It did not win 1st place in Swimming but secured points in it.
4.	U3 secured points in exactly two events, and its total points were 6. One of these was a 1st place.
5.	U4 secured points in exactly one event, and this was a 3rd place in Gymnastics.
6.	In the Swimming event, the university that won 1st place did not secure any points in Gymnastics.
7.	The total points secured by U1 were the highest among all universities.
8.	For any single university, if it secured points in multiple events, it cannot achieve the same type of position (e.g., 1st place) in more than one event. (Achieving 2nd place in two different events is permissible).
9.	Each event had distinct universities in 1st, 2nd, and 3rd positions.","What was the total score of U1?","9","10","11","13","9","10","11","13","11","MCQ","Games & Tournaments","Points and Ranking Puzzles","Hard","score calculation, consistency check, deduction from overall totals","score calculation, consistency check, deduction from overall totals","False","M2FNL_Set2_SportsMeet_FINALV3","Evaluating","The solution involves deducing the points and ranks based on the given conditions. The most consistent derived state is:
- U1: A1 (5 pts), S2 (3 pts), G2 (3 pts). Total = 11 points.
- U2: G1 (5 pts), A2 (3 pts), S3 (1 pt). Total = 9 points.
- U3: S1 (5 pts), A3 (1 pt). Total = 6 points.
- U4: G3 (1 pt). Total = 1 point.
This distribution satisfies all constraints.
U1's total score is 11 points."
"LRDI","40","M2FNL_Q08_FINALV3","8","M2FNL_Set2_SportsMeet_FINALV3","Four universities (U1, U2, U3, U4) compete in an annual sports meet consisting of three events: Athletics (A), Swimming (S), and Gymnastics (G). Points are awarded for the top three positions in each event: 1st place gets 5 points, 2nd place gets 3 points, and 3rd place gets 1 point. The university with the highest total points across all three events wins the ""Overall Championship Trophy"".
Results and Information:
1.	Each university secured at least one top-three position across all events combined.
2.	U1 won 1st place in Athletics.
3.	U2 secured a total of 9 points from the sports meet. It did not win 1st place in Swimming but secured points in it.
4.	U3 secured points in exactly two events, and its total points were 6. One of these was a 1st place.
5.	U4 secured points in exactly one event, and this was a 3rd place in Gymnastics.
6.	In the Swimming event, the university that won 1st place did not secure any points in Gymnastics.
7.	The total points secured by U1 were the highest among all universities.
8.	For any single university, if it secured points in multiple events, it cannot achieve the same type of position (e.g., 1st place) in more than one event. (Achieving 2nd place in two different events is permissible).
9.	Each event had distinct universities in 1st, 2nd, and 3rd positions.","In which event(s), apart from Athletics, did U1 secure points?","Swimming only","Gymnastics only","Swimming and Gymnastics","U1 secured points only in Athletics","Swimming only","Gymnastics only","Swimming and Gymnastics","U1 secured points only in Athletics","Swimming and Gymnastics","MCQ","Games & Tournaments","Points and Ranking Puzzles","Hard","event participation analysis, deduction from derived table","event participation analysis, deduction from derived table","False","M2FNL_Set2_SportsMeet_FINALV3","Evaluating","The solution involves deducing the points and ranks based on the given conditions. The most consistent derived state is:
- U1: A1 (5 pts), S2 (3 pts), G2 (3 pts). Total = 11 points.
- U2: G1 (5 pts), A2 (3 pts), S3 (1 pt). Total = 9 points.
- U3: S1 (5 pts), A3 (1 pt). Total = 6 points.
- U4: G3 (1 pt). Total = 1 point.
This distribution satisfies all constraints.
U1 secured points in Swimming (2nd place) and Gymnastics (2nd place)."
"LRDI","40","M2FNL_Q09_FINALV3","9","M2FNL_Set2_SportsMeet_FINALV3","Four universities (U1, U2, U3, U4) compete in an annual sports meet consisting of three events: Athletics (A), Swimming (S), and Gymnastics (G). Points are awarded for the top three positions in each event: 1st place gets 5 points, 2nd place gets 3 points, and 3rd place gets 1 point. The university with the highest total points across all three events wins the ""Overall Championship Trophy"".
Results and Information:
1.	Each university secured at least one top-three position across all events combined.
2.	U1 won 1st place in Athletics.
3.	U2 secured a total of 9 points from the sports meet. It did not win 1st place in Swimming but secured points in it.
4.	U3 secured points in exactly two events, and its total points were 6. One of these was a 1st place.
5.	U4 secured points in exactly one event, and this was a 3rd place in Gymnastics.
6.	In the Swimming event, the university that won 1st place did not secure any points in Gymnastics.
7.	The total points secured by U1 were the highest among all universities.
8.	For any single university, if it secured points in multiple events, it cannot achieve the same type of position (e.g., 1st place) in more than one event. (Achieving 2nd place in two different events is permissible).
9.	Each event had distinct universities in 1st, 2nd, and 3rd positions.","Which university secured 2nd place in Athletics?","U1","U2","U3","U4","U1","U2","U3","U4","U2","MCQ","Games & Tournaments","Points and Ranking Puzzles","Hard","specific rank identification, constraint application","specific rank identification, constraint application","False","M2FNL_Set2_SportsMeet_FINALV3","Evaluating","The solution involves deducing the points and ranks based on the given conditions. The most consistent derived state is:
- U1: A1 (5 pts), S2 (3 pts), G2 (3 pts). Total = 11 points.
- U2: G1 (5 pts), A2 (3 pts), S3 (1 pt). Total = 9 points.
- U3: S1 (5 pts), A3 (1 pt). Total = 6 points.
- U4: G3 (1 pt). Total = 1 point.
This distribution satisfies all constraints.
U2 secured 2nd place in Athletics (A2)."
"LRDI","40","M2FNL_Q10_FINALV3","10","M2FNL_Set2_SportsMeet_FINALV3","Four universities (U1, U2, U3, U4) compete in an annual sports meet consisting of three events: Athletics (A), Swimming (S), and Gymnastics (G). Points are awarded for the top three positions in each event: 1st place gets 5 points, 2nd place gets 3 points, and 3rd place gets 1 point. The university with the highest total points across all three events wins the ""Overall Championship Trophy"".
Results and Information:
1.	Each university secured at least one top-three position across all events combined.
2.	U1 won 1st place in Athletics.
3.	U2 secured a total of 9 points from the sports meet. It did not win 1st place in Swimming but secured points in it.
4.	U3 secured points in exactly two events, and its total points were 6. One of these was a 1st place.
5.	U4 secured points in exactly one event, and this was a 3rd place in Gymnastics.
6.	In the Swimming event, the university that won 1st place did not secure any points in Gymnastics.
7.	The total points secured by U1 were the highest among all universities.
8.	For any single university, if it secured points in multiple events, it cannot achieve the same type of position (e.g., 1st place) in more than one event. (Achieving 2nd place in two different events is permissible).
9.	Each event had distinct universities in 1st, 2nd, and 3rd positions.","If a ""Versatility Award"" was given to a university that secured points in all three events with three numerically distinct position numbers (e.g., a 1st, a 2nd, and a 3rd place across the three events), which university would have won it?","U1","U2","U3","No university would have won it","U1","U2","U3","No university would have won it","U2","MCQ","Games & Tournaments","Points and Ranking Puzzles","Hard","conditional award, rule interpretation (distinct position numbers), application to derived state","conditional award, rule interpretation (distinct position numbers), application to derived state","False","M2FNL_Set2_SportsMeet_FINALV3","Evaluating","The 'Versatility Award' goes to a university that secured points in all three events with three numerically distinct positions (1st, 2nd, and 3rd).
Based on the derived state:
- U1: Points in A, S, G. Positions {1st, 2nd, 2nd}. Not distinct.
- U2: Points in G, A, S. Positions {1st, 2nd, 3rd}. Distinct. U2 qualifies.
- U3: Scored in only 2 events. Does not qualify.
- U4: Scored in only 1 event. Does not qualify.
Only U2 qualifies for the Versatility Award."
